Date-time,Text, Unix Timestamp
11:34 PM - 5 Dec 2013,#M1: sospesa tra Rovereto e Loreto. 10 bus collegano la tratta  chiedete informazioni agli assistenti alla clientela. #ATM,1386315267

11:34 PM - 5 Dec 2013,@gennaro_daniele la circolazione è interrotta tra Rovereto e Loreto  sul resto della linea sono possibili rallentamenti.,1386315251

11:26 PM - 5 Dec 2013,@flipperinodoc la circolazione di M1 è sospesa tra Rovereto e Loreto. Vi teniamo aggiornati.,1386314803

11:24 PM - 5 Dec 2013,@kinopoli71 ci scusiamo  un inconveniente tecnico ha causato rallentamenti. Al momento la circolazione è sospesa tra Rovereto e Loreto.,1386314656

11:21 PM - 5 Dec 2013,#M1: circolazione sospesa tra Rovereto e Loreto (inconveniente tecnico in risoluzione). #ATM #Milano,1386314475

11:12 PM - 5 Dec 2013,#M1: la circolazione subisce rallentamenti in tutte le direzioni (inconveniente tecnico nella stazione di Loreto). #ATM #Milano,1386313939

10:43 PM - 5 Dec 2013,@GiuliRipa ciao  ti informiamo che lo sciopero è stato revocato  i mezzi pubblici a #Milano sono in funzione. Seguici  ti aggiorneremo.,1386312183

10:35 PM - 5 Dec 2013,@vale_one20 si  i mezzi a Milano circolano regolarmente tutta la giornata: http://bit.ly/1gabomQ .,1386311751

10:14 PM - 5 Dec 2013,@cristinalocate1 ciao  ti informiamo che è stato revocato: http://bit.ly/1gabomQ . Seguici se vuoi avere aggiornamenti sulla mobilità.,1386310461

10:07 PM - 5 Dec 2013,@ciliegia70 buongiorno  ti confermiamo che lo sciopero è stato revocato  i mezzi circolano regolarmente: http://bit.ly/1gabomQ .,1386310058

10:04 PM - 5 Dec 2013,Buongiorno. A #Milano lo sciopero del trasporto pubblico locale è stato revocato  i mezzi circolano regolarmente: http://bit.ly/1gabomQ .,1386309845

11:06 AM - 5 Dec 2013,Arrivederci a domani. Ecco i servizi #ATM previsti per questo weekend: http://bit.ly/IFVjqi . @artigiano_fiera #OhBejOhBej #Milano,1386270397

10:49 AM - 5 Dec 2013,#tram5: riprende il percorso regolare con rallentamenti dopo deviazione per auto in sosta sui binari. #ATM #Milano,1386269383

10:42 AM - 5 Dec 2013,@iko_aguero deviano il percorso il #tram23 e il #tram27  il #tram16 circola con rallentamenti per traffico in centro.,1386268966

10:32 AM - 5 Dec 2013,@iko_aguero alcune linee al momento subiscono una temporanea modifica di percorso.,1386268335

10:21 AM - 5 Dec 2013,#tram27 > Ungheria: devia da pza Mazzini a V Giornate  #tram23 > Lambrate: devia da pza Fontana a V Giornate. Bus nelle tratte non percorse.,1386267669

9:55 AM - 5 Dec 2013,@widyblonde sì  lo sciopero a Milano è stato revocato. Le linee metropolitane e di superficie saranno in regolare servizio.,1386266108

9:24 AM - 5 Dec 2013,#bus94: devia tra Visconti di Modrone/Battisti e via Sforza/corso di Porta Vittoria. #ATM #Milano,1386264249

9:10 AM - 5 Dec 2013,#tram27 > VI Febbraio: devia da piazza V Giornate a piazza Missori. Bus nella tratta non percorsa. #ATM #Milano,1386263458

9:00 AM - 5 Dec 2013,#bus68 > Bergognone: devia da piazza Vesuvio a via Foppa/California (auto in panne). #ATM #Milano,1386262854

8:55 AM - 5 Dec 2013,@AlessandraRaina lo sciopero previsto per domani 6/12 è stato revocato  le metro circoleranno regolarmente: http://bit.ly/1gabomQ .,1386262508

8:44 AM - 5 Dec 2013,@Giacomo_b83 ti aggiorniamo  lo sciopero è stato revocato. Il servizio del trasporto pubblico a Milano si svolgerà normalmente.,1386261857

8:36 AM - 5 Dec 2013,@Godsent072011 sì  ti confermiamo che lo sciopero di domani è stato revocato. La circolazione in superficie e metro sarà regolare a Milano.,1386261402

8:34 AM - 5 Dec 2013,Revocato a #Milano lo sciopero del trasporto pubblico locale del 6/12. Servizi #ATM regolari per l'intera giornata: http://bit.ly/1gabomQ .,1386261255

7:46 AM - 5 Dec 2013,#tram9 #tram33: rallentamenti (inconveniente tecnico). #ATM #Milano,1386258410

7:17 AM - 5 Dec 2013,@Giacomo_b83 puoi calcolare il tuo percorso su GiroMilano: http://bit.ly/GiroMilano . In vista dello sciopero seguici per gli aggiornamenti.,1386256646

5:41 AM - 5 Dec 2013,#tram14: rallentamenti (auto in sosta irregolare rimossa). #ATM #Milano,1386250916

4:52 AM - 5 Dec 2013,@annaalfieri2 l'agitazione è prevista dalle 8.45 alle 12.45: http://bit.ly/Ir0NFj . Seguici domani per aggiornamenti sulla circolazione.,1386247935

4:42 AM - 5 Dec 2013,@Pappy14Pappy lo sciopero del trasporto locale è confermato. A Milano l'agitazione è prevista tra le 8.45 e le 12.45: http://bit.ly/Ir0NFj ,1386247325

4:11 AM - 5 Dec 2013,@MatteoRomanell3 sì  è stato proclamato uno sciopero nazionale del trasporto pubblico locale tra le 8.45 e le 12.45: http://bit.ly/Ir0NFj .,1386245474

3:51 AM - 5 Dec 2013,#tram2 > Negrelli #tram4 > Cusani #tram12 > M. Velino #tram14 > Lorenteggio: deviano da Lanza a Broletto/Cusani (auto in sosta irregolare).,1386244260

2:59 AM - 5 Dec 2013,@emeraldatdawn ti ringraziamo. La tua segnalazione è stata inoltrata  provvederemo alla riparazione appena possibile.,1386241196

2:04 AM - 5 Dec 2013,#tram5 > Ortica: riprende il percorso regolare con rallentamenti dopo deviazione (auto in sosta irregolare rimossa). #ATM #Milano,1386237883

1:47 AM - 5 Dec 2013,#tram5 > Ortica: devia da piazza Duca D’Aosta a viale Tunisia (auto in sosta irregolare). In alternativa nella tratta  #tram1 #bus60. #ATM,1386236861

1:26 AM - 5 Dec 2013,@mariarosamontre domani è stato indetto lo sciopero nazionale del trasporto pubblico locale dalle 8.45 alle 12.45: http://bit.ly/Ir0NFj .,1386235595

1:10 AM - 5 Dec 2013,#bus43: rallentamenti (traffico in zona Gioia). #bus61: rallentamenti (traffico in zona Cadorna). #ATM #Milano,1386234634

11:54 PM - 4 Dec 2013,@ArcangeloSofia ci scusiamo  la linea è rallentata per traffico intenso.,1386230065

11:50 PM - 4 Dec 2013,#bus42 #bus50: rallentamenti (traffico intenso). #ATM #Milano,1386229821

11:39 PM - 4 Dec 2013,#bus86: rallentamenti (traffico in via Adriano). #ATM #Milano,1386229199

11:36 PM - 4 Dec 2013,@Godsent072011 è stato indetto uno sciopero nazionale di 4 ore  dalle 8.45 alle 12.45. Trovi maggiori info su http://bit.ly/Ir0NFj .,1386228968

10:39 PM - 4 Dec 2013,#tram2 > Bausan  #tram4 > Parco Nord  #tram12 > Roserio  #tram14 > Cimitero Maggiore: rallentamenti (inconveniente tecnico). #ATM #Milano,1386225578

10:06 PM - 4 Dec 2013,@elilavello si  a Milano l'agitazione riguarda le fasce 8.45 - 12.45: http://bit.ly/Ir0NFj . Scrivici per avere info in tempo reale.,1386223569

10:04 PM - 4 Dec 2013,@jobbe85 lo sciopero nazionale è previsto per venerdì dalle 8.45 alle 12.45: http://bit.ly/Ir0NFj . Twittiamo aggiornamenti anche venerdì.,1386223483

10:00 PM - 4 Dec 2013,Buongiorno da #ATM Informa. Seguiteci fino alle 20 per avere informazioni in tempo reale sulla circolazione dei mezzi pubblici.,1386223225

11:04 AM - 4 Dec 2013,Arrivederci a domani. Trovate qui tutte le info su biglietti e servizi #ATM per raggiungere @artigiano_fiera a Rho http://bit.ly/1ewfeCT .,1386183851

10:43 AM - 4 Dec 2013,@riccardo_volta con biglietti ATM puoi viaggiare su tratte urbane del passante. Ecco le info per raggiungere la fiera http://bit.ly/1ewfeCT ,1386182631

10:00 AM - 4 Dec 2013,@CryF_Miley88 puoi prendere il #tram19 > Roserio da corso Colombo/piazzale Cantore fino a corso Sempione/via Canova.,1386180046

8:26 AM - 4 Dec 2013,Da questa sera (ore 20) all'8/12: #busNM2 #busN6 modificano il percorso (fiera degli Oh Bej Oh Bej) http://bit.ly/1eS8v79 . #ATM #Milano,1386174390

7:01 AM - 4 Dec 2013,@sweetme30679 ciao  è previsto uno sciopero nazionale del trasporto pubblico locale. Qui trovi tutte le info: http://bit.ly/Ir0NFj ,1386169261

6:50 AM - 4 Dec 2013,#Inter - #Trapani: ecco il servizio di #ATM previsto per la partita di questa sera a San Siro http://bit.ly/18XPG1k . #TIMCup #Milano,1386168653

6:42 AM - 4 Dec 2013,@140Flames ciao  ti confermiamo che la scala mobile è funzionante.,1386168156

6:18 AM - 4 Dec 2013,#bus95: riprende il percorso regolare con rallentamenti dopo deviazione (auto in sosta irregolare rimossa). #ATM #Milano,1386166738

6:11 AM - 4 Dec 2013,@GPizzileo puoi leggere i dettagli del servizio previsto da #ATM per raggiungere Rho in occasione della Fiera qui: http://bit.ly/1ewfeCT ,1386166311

6:11 AM - 4 Dec 2013,#bus95 > Lotto: devia da via Aretusa/Rembrandt a via Civitali (auto in sosta irregolare). #ATM #Milano,1386166266

6:01 AM - 4 Dec 2013,@GPizzileo se hai l'abbonamento urbano puoi caricare sulla tua tessera l'estensione da 1 Zona  trovi qui i dettagli: http://bit.ly/AbbonamentiUrbani …,1386165687

5:42 AM - 4 Dec 2013,#tram15 #tram23: riprendono il percorso regolare con rallentamenti dopo deviazione. #ATM #Milano,1386164522

5:34 AM - 4 Dec 2013,#tram15 > Fontana: termina in Missori; #tram23 > Fontana: termina in v. Larga (soccorso a passeggero). In alternativa #tram12 #tram27,1386164090

5:03 AM - 4 Dec 2013,6/12: #sciopero nazionale del trasporto pubblico locale. A #Milano disagi possibili dalle 8.45 alle 12.45: http://bit.ly/Ir0NFj . #ATM,1386162224

4:49 AM - 4 Dec 2013,#tram5: bus di collegamento tra Zara/Marche e Lunigiana/Copernico (auto in sosta irregolare). #ATM #Milano,1386161363

2:54 AM - 4 Dec 2013,#tram5: riprende il percorso regolare con rallentamenti dopo deviazione per urto tra mezzi privati. #ATM #Milano,1386154458

2:46 AM - 4 Dec 2013,#tram5 > Ortica: devia da via Filzi/Galvani a viale Tunisia/Lazzaretto (auto in sosta irregolare). #ATM #Milano,1386153978

2:18 AM - 4 Dec 2013,@OrcaAndina il 6/12 è previsto lo sciopero nazionale del trasporto pubblico locale dalle 8.45 alle 12.45. Seguici per gli aggiornamenti.,1386152301

2:16 AM - 4 Dec 2013,#tram5 > Ortica: termina in piazza Ascoli (urto tra mezzi privati). Bus di collegamento nella tratta non percorsa. #ATM #Milano,1386152215

1:16 AM - 4 Dec 2013,#tram5 #tram33: riprendono il percorso regolare con rallentamenti dopo deviazione (inconveniente tecnico risolto). #ATM #Milano,1386148597

1:12 AM - 4 Dec 2013,#tram33 > termina in Centrale FS (inconveniente tecnico). Bus di collegamento fino a Lunigiana. #ATM #Milano,1386148376

1:11 AM - 4 Dec 2013,#tram5 > Parco Nord: termina in Centrale FS; #tram5 > Ortica: termina in Zara/Marche (inconveniente tecnico). Bus nella tratta non percorsa.,1386148302

1:09 AM - 4 Dec 2013,@Je_ss sì  ti confermiamo che puoi utilizzarlo. Trovi maggiori info per raggiungere Rho a questo link: http://bit.ly/1ewfeCT .,1386148142

12:15 AM - 4 Dec 2013,#tram14: rallentamenti (traffico). #ATM #Milano,1386144931

10:41 PM - 3 Dec 2013,@NadiaCarta è stato indetto uno sciopero nazionale del trasporto pubblico locale per venerdì dalle 8.45 alle 12.45: http://bit.ly/Ir0NFj .,1386139279

10:06 PM - 3 Dec 2013,Buon mercoledì da @atm_informa. Twittiamo aggiornamenti sulla mobilità a #Milano fino alle 20. Seguiteci per essere informati. #ATM,1386137192

11:01 AM - 3 Dec 2013,Arrivederci. Questa sera il #tram9 modifica il percorso dalle 22 a fine servizio per lavori in p.za V Giornate: http://bit.ly/1cWxRi0 . #ATM,1386097270

8:54 AM - 3 Dec 2013,@ireire83 lo sciopero nazionale di venerdì coinvolgerà il trasporto pubblico locale dalle 8.45 alle 12.45: http://bit.ly/Ir0NFj .,1386089651

8:33 AM - 3 Dec 2013,#Inter - #Trapani: ecco il servizio di #ATM previsto per la partita di domani sera a San Siro http://bit.ly/18XPG1k . #TIMCup #Milano,1386088393

7:55 AM - 3 Dec 2013,#tram1 #tram19: riprendono il percorso regolare con rallentamenti dopo deviazione (auto in sosta irregolare rimossa). #ATM #Milano,1386086157

7:44 AM - 3 Dec 2013,#tram1 > Castelli #tram19 > Roserio: deviano da Procaccini/Sempione a p.za Firenze (auto in sosta irregolare). Bus nella tratta interrotta.,1386085492

6:37 AM - 3 Dec 2013,#tram7: rallentamenti (auto in sosta irregolare rimossa). #ATM #Milano,1386081472

5:20 AM - 3 Dec 2013,@ThinkChucky ti ringraziamo per la segnalazione  il reparto è informato e sono già in programma interventi di manutenzione.,1386076856

3:02 AM - 3 Dec 2013,@aldopalaoro puoi utilizzare forme di pagamento alternative come i parcometri o il servizio SostaMilanoSMS: http://bit.ly/1bc4SrT .,1386068520

1:38 AM - 3 Dec 2013,#tram19: rallentamenti (urto tra mezzi privati). #ATM #Milano,1386063481

1:01 AM - 3 Dec 2013,@aschi81 lo sciopero nazionale del trasporto pubblico locale è stato confermato: http://bit.ly/Ir0NFj . Seguici  twitteremo dalle 7 alle 20,1386061297

12:46 AM - 3 Dec 2013,#tram7: rallentamenti (traffico in zona Procaccini). #ATM #Milano,1386060405

12:08 AM - 3 Dec 2013,#bus86: rallentamenti (traffico intenso in zona via Breda). #ATM #Milano,1386058112

12:01 AM - 3 Dec 2013,@go3mon84 si  è stato indetto uno sciopero nazionale del trasporto pubblico locale. Twittiamo dalle 8 alle 20 per tenervi aggiornati.,1386057715

11:23 PM - 2 Dec 2013,#tram14 > Cimitero Maggiore; #tram2 > Bausan: riprendono il percorso regolare con rallentamenti dopo deviazione. #ATM #Milano,1386055436

10:58 PM - 2 Dec 2013,#tram14 > Cimitero Maggiore: devia da viale Coni Zugna a via Orefici (incidente). Bus tra porta Genova e piazza Resistenza Partigiana. #ATM,1386053931

10:00 PM - 2 Dec 2013,Buongiorno da #ATM Informa. Fino alle 20 twittiamo aggiornamenti sulla mobilità a #Milano.,1386050407

11:01 AM - 2 Dec 2013,A domani. Seguiteci dalle 7 per avere informazioni in tempo reale sulla circolazione dei mezzi #ATM.,1386010898

9:37 AM - 2 Dec 2013,#bus47 > piazzale Cantore: devia da via Lodovico il Moro/via della Ferrera a via Pepere (urto tra mezzi privati). #ATM #Milano,1386005849

9:04 AM - 2 Dec 2013,@supermomshiela sono segnalati alcuni minuti di ritardo per una vettura per un inconveniente tecnico  la circolazione sulla linea è normale.,1386003862

7:30 AM - 2 Dec 2013,@kronoton80 trovi tutte le info sullo sciopero nazionale del trasporto pubblico locale del 6/12 qui: http://bit.ly/Ir0NFj .,1385998237

7:11 AM - 2 Dec 2013,@uhohgia ciao  puoi recarti in uno degli ATM Point per effettuare il pagamento: http://bit.ly/139S82A .,1385997067

6:32 AM - 2 Dec 2013,@marosaci trovi tutti i dettagli sullo sciopero nazionale del trasporto pubblico locale di venerdì a questo link: http://bit.ly/Ir0NFj .,1385994769

6:25 AM - 2 Dec 2013,#bus66: rallentamenti (manifestazione spontanea in via Archimede/via Milano a Peschiera Borromeo). #ATM,1385994345

2:29 AM - 2 Dec 2013,@phretor potresti inoltrarci la segnalazione con i dettagli al form dedicato? http://bit.ly/WWEdnV  Effettueremo una verifica  grazie.,1385980192

2:18 AM - 2 Dec 2013,@fimianif grazie per la segnalazione. Abbiamo fatto una verifica  il pannello sarà riparato.,1385979498

1:44 AM - 2 Dec 2013,@AliceMerico ciao  devi rinnovare il tuo profilo studente all'inizio dell'anno scolastico. Qui tutte le info: http://bit.ly/1edW9X3 .,1385977469

1:37 AM - 2 Dec 2013,#bus74 #bus95: rallentamenti (urto tra mezzi privati). #ATM #Milano,1385977074

11:59 PM - 1 Dec 2013,@FraZaffarano la linea segue il normale percorso tra p.za VI Febbraio e p.za V Giornate. Maggiori info alla pagina: http://bit.ly/1cNPX5F .,1385971159

11:55 PM - 1 Dec 2013,#tram3 #bus95: rallentamenti (traffico). #ATM #Milano,1385970950

11:54 PM - 1 Dec 2013,@_Sareh_ è stato indetto uno sciopero nazionale del trasporto pubblico locale per venerdì 6/12. Per i dettagli: http://bit.ly/Ir0NFj .,1385970842

10:00 PM - 1 Dec 2013,Buon lunedì da @atm_informa. Seguiteci fino alle 20 per aggiornamenti in tempo reale sulla mobilità. #ATM #Milano,1385964056

11:00 AM - 29 Nov 2013,Arrivederci da #ATM Informa. Torniamo lunedì mattina alle 7 per aggiornarvi sulla mobilità in tempo reale.,1385751658

10:45 AM - 29 Nov 2013,6/12: #sciopero nazionale trasporto pubblico locale. A #Milano disagi possibili dalle 8 45 alle 12 45 http://bit.ly/Ir0NFj . #ATM,1385750725

10:00 AM - 29 Nov 2013,Dal 2/12 alle 10 30: #bus63 modifica il percorso per una settimana circa (lavori stradali in via Bagarotti) http://bit.ly/1cbYAss . #ATM,1385748039

9:40 AM - 29 Nov 2013,1/12: #bus67 modifica il percorso dalle 7 30 alle 20 circa (lavori stradali in via Quinto Romano) http://bit.ly/1b0cMop . #ATM,1385746807

7:51 AM - 29 Nov 2013,Dall'1/12: #bus201 #bus328 modificano il percorso a Rozzano le domeniche di dicembre (manifestazioni folkloristiche) http://bit.ly/Iuinbm .,1385740299

6:57 AM - 29 Nov 2013,#tram14 #tram19: riprendono il percorso regolare con rallentamenti dopo deviazione (inconveniente tecnico risolto). #ATM #Milano,1385737050

6:32 AM - 29 Nov 2013,#Inter - #Sampdoria: ecco i servizi previsti da #ATM per la partita di domenica pomeriggio a San Siro http://bit.ly/18N1vao . #SerieA,1385735561

6:01 AM - 29 Nov 2013,@Zukka75 il servizio ha inizio alle 6.00 circa e si conclude intorno alle 00.30. Per dettagli consulta GiroMilano: http://bit.ly/GiroMilano .,1385733671

5:58 AM - 29 Nov 2013,#tram2: rallentamenti (inconveniente tecnico). #ATM #Milano,1385733483

5:56 AM - 29 Nov 2013,@masol_82 #tram14 e #tram19 deviano per un inconveniente tecnico ad una vettura della linea 90. Sono disponibili i bus sostitutivi.,1385733410

5:56 AM - 29 Nov 2013,#tram19: devia tra piazza Firenze e piazza Cacciatori delle Alpi (inconveniente tecnico). Bus nella tratta non percorsa. #ATM #Milano,1385733368

5:54 AM - 29 Nov 2013,#tram14: termina in piazzale Cimitero Monumentale (inconveniente tecnico). Bus fino al capolinea di Cimitero Maggiore. #ATM #Milano,1385733240

5:47 AM - 29 Nov 2013,#artigianoinfiera from 30/11 to 8/12: details on tickets and services provided by #ATM to reach Rho Trade Fair Centre http://bit.ly/1ewfeCT ,1385732858

4:44 AM - 29 Nov 2013,#tram4: riprende il percorso regolare con rallentamenti dopo deviazione per rete aerea danneggiata da camion. #ATM #Milano,1385729051

2:31 AM - 29 Nov 2013,#tram5: termina in viale Ca' Granda/Testi (rete aerea danneggiata da camion). Collegamento bus fino al capolinea Ospedale Maggiore. #ATM,1385721102

2:30 AM - 29 Nov 2013,#tram4: termina in piazzale Maciachini (rete aerea danneggiata da camion). Collegamento bus fino al capolinea Parco Nord. #ATM #Milano,1385721011

2:18 AM - 29 Nov 2013,#artigianoinfiera dal 30/11 all'8/12: tutte le info su biglietti e servizi #ATM per raggiungere Rho http://bit.ly/1ewfeCT . @artigiano_fiera,1385720310

12:48 AM - 29 Nov 2013,@maxperri71 grazie per averci scritto e buona giornata.,1385714884

12:33 AM - 29 Nov 2013,#bus51 #bus52: deviano da via Suzzani a via Palanzone/Cattaro (lavori urgenti alla rete idrica in via Lanfranco della Pila). #ATM #Milano,1385714008

12:27 AM - 29 Nov 2013,@3Ghigo si è verificato un inconveniente tecnico a un treno  ora risolto. La circolazione sulla linea è normale.,1385713646

12:26 AM - 29 Nov 2013,@maxperri71 il treno è ripartito in fuori servizio per effettuare le verifiche tecniche e risolvere l'inconveniente  ci scusiamo.,1385713602

11:29 PM - 28 Nov 2013,#bus86: rallentamenti (traffico intenso). #ATM #Milano,1385710182

11:11 PM - 28 Nov 2013,#tram1: riprende il percorso regolare con rallentamenti dopo deviazione per urto fra mezzi privati. #ATM #Milano,1385709065

10:36 PM - 28 Nov 2013,#tram1 > Castelli: devia da pza Firenze a pza Castelli (urto fra mezzi privati). Bus di collegamento nella tratta non percorsa. #ATM #Milano,1385706990

10:02 PM - 28 Nov 2013,Circolazione normale sulle linee metropolitane e di superficie. Buona giornata da @atm_informa.,1385704923

11:01 AM - 28 Nov 2013,Arrivederci a domani da #ATM Informa. Dalle 7 alle 20 twittiamo aggiornamenti in tempo reale sulla mobilità a #Milano.,1385665286

10:42 AM - 28 Nov 2013,@sybelle buonasera  c'è qualche rallentamento sulla linea per traffico.,1385664132

10:41 AM - 28 Nov 2013,#bus92: rallentamenti (traffico in zona viale Abruzzi). #ATM #Milano,1385664100

10:15 AM - 28 Nov 2013,#tram33 > Lunigiana: devia da viale Tunisia a via Filzi (incidente). Bus di collegamento tra v. Vittorio Veneto e v. Filzi. #ATM #Milano,1385662508

8:17 AM - 28 Nov 2013,#bus54 #bus61 #busX73: rallentamenti (manifestazione in zona San Babila). #ATM #Milano,1385655434

6:56 AM - 28 Nov 2013,#tram7: riprende il percorso normale con rallentamenti dopo deviazione per auto in sosta irregolare. #ATM #Milano,1385650578

6:50 AM - 28 Nov 2013,#tram7: bus tra v.le Fulvio Testi/v. Santa Monica e v.le Fulvio Testi/v.le Ca' Granda (auto in sosta irregolare). In alternativa #M5. #ATM,1385650249

5:39 AM - 28 Nov 2013,#tram1: termina in via Settembrini/Vitruvio (auto in sosta irregolare). Collegamento bus fino al capolinea Greco. #ATM #Milano,1385645950

4:34 AM - 28 Nov 2013,@giuliacarrarini puoi trovare tutte le modifiche che riguardano la linea a questo link: http://bit.ly/14WV6o8 .,1385642092

2:29 AM - 28 Nov 2013,#tram3 > Duomo: riprende il percorso regolare con rallentamenti. #ATM #Milano,1385634545

2:21 AM - 28 Nov 2013,#tram3 > Duomo: devia da p.za Abbiategrasso a p.za XXIV Maggio (auto in sosta irregolare). Bus nella tratta non percorsa. #ATM #Milano,1385634084

1:17 AM - 28 Nov 2013,28/11: #tram7 modifica il percorso dalle 10.30 alle 12 circa (interventi di manutenzione) http://bit.ly/1cNOtsf . #ATM #Milano,1385630260

12:43 AM - 28 Nov 2013,@A_Natalizio la linea modifica il percorso per lavori stradali. È attivo un collegamento bus V Giornate-Ungheria: http://bit.ly/1cNPX5F .,1385628190

12:09 AM - 28 Nov 2013,@darthpelo il #tram12 modifica il percorso per lavori stradali urgenti in c.so XXII marzo. Per i dettagli: http://bit.ly/1cNPX5F .,1385626194

11:31 PM - 27 Nov 2013,#bus86: rallentamenti (traffico intenso). #ATM #Milano,1385623877

10:01 PM - 27 Nov 2013,Buongiorno da @atm_informa  seguiteci fino alle 20 per gli aggiornamenti in tempo reale sulla mobilità. #ATM #Milano,1385618478

11:01 AM - 27 Nov 2013,Arrivederci. Dalle 21.30 #tram12 #tram27 #bus73 #busN27 modificano il percorso per lavori stradali in c.so XXII marzo http://bit.ly/1cNPX5F ,1385578872

9:51 AM - 27 Nov 2013,@autoironico72 le vetture circolano sulla linea con possibili rallentamenti  c'è un collegamento bus a supporto tra Limbiate e Comasina.,1385574680

8:52 AM - 27 Nov 2013,#bus83 #bus172 e coll. bus Milano-Desio: modificano il percorso per 45 giorni circa (lavori stradali in via Bauer) http://bit.ly/1a4CpQq .,1385571134

7:44 AM - 27 Nov 2013,#bus51 #bus52: modificano il percorso (lavori stradali in via Arganini e in via Marmolada). Maggiori dettagli qui: http://bit.ly/1iflnZC .,1385567094

6:40 AM - 27 Nov 2013,#bus924: modifica il percorso a Vimodrone per 15 giorni (lavori stradali in via Borsellino) http://bit.ly/1hievt4 . #ATM,1385563208

5:44 AM - 27 Nov 2013,Da oggi (21.30 circa) fino al 6/12: #tram12 #tram27 #bus73 #busN27 modificano il percorso (lavori stradali urgenti) http://bit.ly/1cNPX5F .,1385559889

4:03 AM - 27 Nov 2013,@masol_82 ciao  abbiamo verificato. Si tratta di un'azione ripetuta da parte di persone ignote. Non risultano furti nè danneggiamenti.,1385553784

3:21 AM - 27 Nov 2013,@MilanoLovesFood ciao  nei prossimi mesi l'operazione verrà estesa a tutti i mezzi ATM di supeficie e metropolitana.,1385551310

1:34 AM - 27 Nov 2013,@Alexiss079 ti ringraziamo per la segnalazione  è stata inoltrata la richiesta di riparazione al reparto competente.,1385544856

1:20 AM - 27 Nov 2013,@Norella17 ti ringraziamo per averci scritto. Il reparto competente è informato  sono in corso interventi di manutenzione.,1385544016

12:12 AM - 27 Nov 2013,#tram12 #tram14: rallentamenti (inconveniente tecnico a una vettura). #ATM #Milano,1385539956

12:04 AM - 27 Nov 2013,#bus37: rallentamenti (traffico in zona Monumentale/Garibaldi). #ATM #Milano,1385539448

10:26 PM - 26 Nov 2013,#tram1: rallentamenti (auto in sosta irregolare ora rimossa). #ATM #Milano,1385533602

10:00 PM - 26 Nov 2013,Buongiorno da #ATM Informa. Seguiteci fino alle 20 per avere informazioni sulla circolazione dei mezzi pubblici a #Milano.,1385532014

11:00 AM - 26 Nov 2013,A domani da #ATM Informa. Vi aggiorniamo sulla mobilità a #Milano dalle 7 alle 20.,1385492438

10:00 AM - 26 Nov 2013,@AndreLuzza sono stati fermi alcuni minuti per la caduta di un motociclista senza gravi conseguenze. Non ci sono rallentamenti per le linee.,1385488854

9:37 AM - 26 Nov 2013,#M2 > Cologno/Gessate: la circolazione riprende regolare dopo i rallentamenti per soccorso a un passeggero. #ATM #Milano,1385487442

9:15 AM - 26 Nov 2013,@doopar ci sono rallentamenti sulla linea > Cologno/Gessate a seguito di un intervento di soccorso a passeggero colto da malore.,1385486137

8:55 AM - 26 Nov 2013,#M2 > Cologno/Gessate: rallentamenti (dopo soccorso a passeggero colto da malore a Lanza). #ATM #Milano,1385484957

7:30 AM - 26 Nov 2013,#bus92: rallentamenti (traffico in zona viale Abruzzi). #ATM #Milano,1385479818

3:56 AM - 26 Nov 2013,@lorenzo_anile grazie per la segnalazione  provvederemo all'aggiornamento.,1385466960

3:54 AM - 26 Nov 2013,@lorenzo_anile ti informiamo che la news è disponibile nella sezione Infotraffico del sito: http://bit.ly/IeXem1 .,1385466893

3:27 AM - 26 Nov 2013,#bus220: modifica il percorso a Rozzano fino al 30/1 (lavori stradali in via Guido Rossa) http://bit.ly/IeXem1 . #ATM,1385465275

3:01 AM - 26 Nov 2013,#tram9 #tram33: riprendono il percorso regolare con rallentamenti (manifestazione in via Filzi conclusa). #ATM #Milano,1385463676

1:41 AM - 26 Nov 2013,#tram9: devia tra Filzi/Galvani e Veneto/Lazzaretto  #tram33: devia tra Filzi/Galvani e Settembrini/Tunisia (manifestazione in via Filzi).,1385458876

12:03 AM - 26 Nov 2013,@laurelcondor ti consigliamo di scriverci al form: http://bit.ly/WWEdnV . Grazie e buona giornata.,1385453015

10:00 PM - 25 Nov 2013,Buongiorno da @atm_informa. Seguiteci fino alle 20 per gli aggiornamenti in tempo reale sulla mobilità. #ATM #Milano,1385445633

11:00 AM - 25 Nov 2013,Buona serata da #ATM Informa. I tweet di infomobilità tornano domani alle 7  seguiteci per essere aggiornati in tempo reale.,1385406008

10:38 AM - 25 Nov 2013,Da oggi: #M2 > Gessate termina a Gorgonzola dalle 22 a fine servizio (lavori per Tangenziale Est). Bus nella tratta: http://bit.ly/Ic1Etw .,1385404683

10:21 AM - 25 Nov 2013,#bus87: rallentamenti (traffico in zona via De Marchi/via Breda). #ATM #Milano,1385403664

9:26 AM - 25 Nov 2013,#tram9 #tram23: rallentamenti (inconveniente tecnico a una vettura). #ATM #Milano,1385400372

